Wall time,Step,Value
1742973742.398489,81500,-3506.114990234375
1742973779.5555315,82500,-28.824766159057617
1742973815.3102944,83500,-1.1733322143554688
1742973888.5376592,85500,-4937.2958984375
1742973906.4786339,86000,-954.5130004882812
1742973925.900459,86500,-3325.68896484375
1742973979.6121285,88000,-14.674951553344727
1742973999.056788,88500,-800.6425170898438
1742974016.9420323,89000,-2736.41796875
1742974035.073205,89500,-2298.36279296875
1742974072.722689,90500,-938.9768676757812
1742974090.6781125,91000,-4816.748046875
1742974145.9321861,92500,-3338.939697265625
1742974163.7239938,93000,-732.6121826171875
1742974181.6103532,93500,-75.66854858398438
1742974236.5179207,95000,-255.0118865966797
1742974254.476983,95500,-1076.7852783203125
1742974272.5170527,96000,-3683.3779296875
1742974291.6685226,96500,-0.3903234601020813
1742974345.4919748,98000,-1943.7857666015625
1742974418.1948357,100000,-861.676513671875
1742974437.5231876,100500,-3249.684326171875
1742974473.3876708,101500,-15.102469444274902
1742974491.0279975,102000,-2.1536080837249756
1742974510.300656,102500,-2643.115478515625
1742974528.3500755,103000,-1781.80810546875
1742974564.1359918,104000,-322.1452941894531
1742974601.5479004,105000,-13.034008979797363
1742974637.4398477,106000,-1938.0457763671875
1742974674.5242522,107000,-4671.91015625
1742974710.417359,108000,-845.0612182617188
1742974728.2599518,108500,-738.7406616210938
1742974765.7121122,109500,-181.11093139648438
1742974783.9214847,110000,-2782.854248046875
1742974801.7680335,110500,-1119.3875732421875
1742974821.4194906,111000,-0.8572559952735901
1742974839.1515594,111500,-887.883544921875
1742974874.96969,112500,-110.13494873046875
1742974894.2610636,113000,-3160.298095703125
1742974967.798381,115000,-2667.3681640625
1742975076.6320496,118000,-224.56248474121094
1742975113.6125994,119000,-1723.2979736328125
1742975131.546297,119500,-102.48991394042969
1742975149.4751532,120000,-4089.503662109375
1742975186.9443996,121000,-443.7860412597656
1742975204.8309858,121500,-2552.34619140625
1742975240.8262293,122500,-94.65495300292969
1742975260.0912917,123000,-0.8166443109512329
1742975278.0363083,123500,-56.461673736572266
1742975296.136174,124000,-10.76290512084961
1742975387.0805523,126500,-1800.981201171875
1742975406.3773363,127000,-1638.75
1742975424.40303,127500,-4279.6865234375
1742975478.482334,129000,-1081.757080078125
1742975497.9173303,129500,-2113.07177734375
1742975515.955707,130000,-4487.13037109375
1742975533.823328,130500,-68.25094604492188
1742975571.3820868,131500,-1175.0977783203125
1742975717.8639755,135500,-104.54850769042969
1742975735.643779,136000,-2296.216064453125
1742975791.1253014,137500,-5.454526424407959
1742975809.1206036,138000,-891.7116088867188
1742975827.1093674,138500,-567.2906494140625
1742975864.2590644,139500,-72.04603576660156
1742975900.3011584,140500,-4255.13623046875
1742975937.694562,141500,-2049.353271484375
1742975955.546043,142000,-3733.098388671875
1742975991.4322033,143000,-2434.428466796875
1742976028.5916154,144000,-830.4281616210938
1742976046.2625542,144500,-3509.170166015625
1742976083.4741356,145500,-561.0550537109375
1742976175.0915744,148000,-2909.3583984375
1742976192.9113958,148500,-42.50259017944336
1742976210.657332,149000,-850.7203979492188
1742976228.7301178,149500,-2245.958740234375
1742976338.8883483,152500,-4994.205078125
1742976374.780703,153500,-1040.195556640625
1742976411.7989092,154500,-2206.760986328125
1742976429.9031966,155000,-1148.3651123046875
1742976485.046773,156500,-3766.97607421875
1742976502.9364583,157000,-2.3782694339752197
1742976558.1349766,158500,-26.40848731994629
1742976593.6584485,159500,-13.635046005249023
1742976613.173694,160000,-917.5889892578125
1742976666.6624963,161500,-2298.388916015625
1742976703.8867874,162500,-13.512349128723145
1742976795.0635185,165000,-176.55087280273438
1742976812.8519928,165500,-1599.6197509765625
1742976832.2571356,166000,-288.73992919921875
1742976850.2617338,166500,-60.3681640625
1742976941.3851125,169000,-2452.416259765625
1742976959.6231446,169500,-3111.1982421875
1742976997.0413878,170500,-2745.978759765625
1742977050.5425942,172000,-24.473949432373047
1742977069.68928,172500,-24.577768325805664
1742977087.4991932,173000,-1162.371337890625
1742977105.2740965,173500,-2097.826416015625
1742977142.5499213,174500,-3294.685791015625
1742977178.449529,175500,-3420.775390625
1742977215.9943645,176500,-24.73503875732422
1742977234.0650265,177000,-2551.822265625
1742977251.8699179,177500,-22.62964630126953
1742977325.0082932,179500,-2661.8681640625
1742977362.3082488,180500,-1413.4713134765625
1742977398.169545,181500,-126.75318145751953
1742977416.1240401,182000,-3336.41357421875
1742977435.4023886,182500,-594.2518920898438
1742977453.5579176,183000,-3469.6015625
1742977471.396661,183500,-4470.77880859375
1742977489.2475185,184000,-3201.3857421875
1742977508.430567,184500,-1257.9581298828125
1742977617.6789985,187500,-2341.154296875
1742977673.2677097,189000,-4441.9541015625
1742977691.2168734,189500,-23.029783248901367
1742977819.725603,193000,-2139.851806640625
1742977837.5857418,193500,-3226.392578125
1742977910.9337785,195500,-1287.2891845703125
1742977929.0123336,196000,-4095.997314453125
1742977946.8349204,196500,-3725.747314453125
1742977965.9673915,197000,-3128.19287109375
1742977983.8620536,197500,-3076.05712890625
1742978001.7898817,198000,-582.9138793945312
1742978019.7201188,198500,-1882.974609375
1742978039.2150173,199000,-1441.4476318359375
1742978057.1426558,199500,-0.7443456649780273
1742978075.0263388,200000,-431.573974609375
1742978112.0666792,201000,-2763.803466796875
1742978129.9204297,201500,-2083.05078125
1742978165.5880022,202500,-3395.055908203125
1742978238.915503,204500,-1353.075439453125
1742978258.3518655,205000,-2108.913330078125
1742978312.5137131,206500,-22.471670150756836
1742978331.857928,207000,-615.1976928710938
1742978349.8079302,207500,-405.5538330078125
1742978367.9845831,208000,-369.27264404296875
1742978423.2248,209500,-2707.11328125
1742978478.2601178,211000,-2692.363037109375
1742978495.9879768,211500,-66.14568328857422
1742978550.937195,213000,-3225.98828125
1742978568.798985,213500,-2735.72998046875
1742978642.0258577,215500,-0.4340746998786926
1742978659.8605719,216000,-5028.4873046875
1742978715.1213312,217500,-3948.252197265625
1742978733.1781368,218000,-631.7936401367188
1742978751.208616,218500,-5067.5185546875
1742978769.3677394,219000,-3589.5341796875
1742978788.5026166,219500,-961.8116455078125
1742978806.2696154,220000,-3130.688720703125
1742978824.1451375,220500,-2371.072265625
1742978842.2126122,221000,-31.802013397216797
1742978879.1926486,222000,-36.66762161254883
1742978897.260135,222500,-292.101806640625
1742978915.142775,223000,-0.40629202127456665
1742978934.5107796,223500,-36.4299201965332
1742979007.4301765,225500,-749.0760498046875
1742979025.3092268,226000,-1903.489990234375
1742979043.2011373,226500,-3003.434814453125
1742979061.3739533,227000,-3665.783935546875
1742979080.9071655,227500,-1211.8082275390625
1742979116.8327954,228500,-687.8434448242188
1742979153.953801,229500,-647.1988525390625
1742979189.9847727,230500,-0.43867745995521545
1742979208.1238005,231000,-7.7713141441345215
1742979263.6465988,232500,-930.337646484375
1742979281.63342,233000,-3.9686992168426514
1742979300.8910005,233500,-4105.8525390625
1742979336.876212,234500,-158.89486694335938
1742979372.8987823,235500,-574.21728515625
1742979446.0454624,237500,-618.2623901367188
1742979465.5580025,238000,-3269.5732421875
1742979519.314367,239500,-1005.4635620117188
1742979538.733078,240000,-2983.1181640625
1742979556.8661838,240500,-1517.9649658203125
1742979574.7466142,241000,-1135.06787109375
1742979592.8497221,241500,-4491.2939453125
1742979612.0723162,242000,-4844.0810546875
1742979630.1625113,242500,-3460.627685546875
1742979665.903798,243500,-1917.737548828125
1742979685.1348345,244000,-785.7024536132812
1742979703.1218388,244500,-1694.1395263671875
1742979721.0395436,245000,-2591.235595703125
1742979758.0437438,246000,-504.6334228515625
1742979811.8087497,247500,-3074.612060546875
1742979885.259374,249500,-777.8193359375
1742979940.863028,251000,-271.229248046875
1742979958.798643,251500,-1121.9962158203125
1742979978.037307,252000,-2975.855712890625
1742980031.5889354,253500,-4.156306266784668
1742980068.955579,254500,-3778.30810546875
1742980086.7144227,255000,-76.94731140136719
1742980104.5118403,255500,-7.402907371520996
1742980124.030401,256000,-0.758547842502594
1742980141.889327,256500,-7.759954452514648
1742980159.7076128,257000,-450.64337158203125
1742980177.5818424,257500,-19.86830711364746
1742980232.7914803,259000,-61.18340301513672
1742980250.8389895,259500,-2918.7958984375
1742980268.9235988,260000,-1768.691650390625
1742980288.544153,260500,-3210.23876953125
1742980342.5735848,262000,-1484.3466796875
1742980470.7703996,265500,-1.7570767402648926
1742980525.8663952,267000,-3536.4912109375
1742980543.6645813,267500,-1664.8443603515625
1742980580.8305776,268500,-1062.4345703125
1742980598.9270444,269000,-23.764720916748047
1742980616.9311178,269500,-330.9737243652344
1742980634.8492365,270000,-2.2092106342315674
1742980654.1216106,270500,-1215.6195068359375
1742980689.9755878,271500,-84.39485931396484
1742980708.0914085,272000,-1066.2398681640625
1742980727.485763,272500,-1023.25830078125
1742980763.340044,273500,-1060.7386474609375
1742980781.2903178,274000,-1151.085205078125
1742980836.550655,275500,-407.3497314453125
1742980874.057591,276500,-161.34649658203125
1742980909.8480172,277500,-2553.160400390625
1742980927.9924932,278000,-520.6724853515625
1742980946.0478456,278500,-1391.1466064453125
1742981056.5053504,281500,-493.1707763671875
1742981074.2896497,282000,-36.5223503112793
1742981092.3674476,282500,-869.8051147460938
1742981165.799139,284500,-6.908467769622803
1742981221.010544,286000,-28.835205078125
1742981258.4797719,287000,-2623.7734375
1742981312.5700388,288500,-1498.972412109375
1742981385.7117822,290500,-11.375694274902344
1742981458.8936465,292500,-1616.553466796875
1742981478.5118136,293000,-2944.94921875
1742981496.4566464,293500,-10.53590202331543
1742981532.387584,294500,-4563.2998046875
1742981569.8710117,295500,-2712.990478515625
1742981587.901647,296000,-303.3701171875
1742981605.900991,296500,-96.23318481445312
1742981643.299613,297500,-135.3798065185547
1742981679.1434608,298500,-38.912261962890625
1742981696.8926945,299000,-7.881320476531982
1742981716.4185767,299500,-366.0391540527344
1742981734.2962883,300000,-21.0296688079834
1742981770.2622764,301000,-3954.42236328125
1742981789.5836816,301500,-1457.0137939453125
1742981807.4547257,302000,-15.383999824523926
1742981843.4600601,303000,-2286.70263671875
1742981898.7353861,304500,-613.4734497070312
1742981935.965627,305500,-1094.085205078125
1742981989.9272616,307000,-63.398223876953125
1742982009.1921654,307500,-91.52588653564453
1742982045.1756237,308500,-1200.1085205078125
1742982082.7582943,309500,-981.623046875
1742982118.6618366,310500,-2960.434326171875
1742982155.9896998,311500,-1079.671875
1742982173.88764,312000,-22.92913055419922
1742982229.368625,313500,-2502.143310546875
1742982265.5778706,314500,-159.63694763183594
1742982283.5242636,315000,-2.327662944793701
1742982356.4987292,317000,-1759.28515625
1742982393.8808005,318000,-99.9500961303711
1742982429.852331,319000,-9.54987907409668
1742982485.1594048,320500,-12.265902519226074
1742982503.1447349,321000,-622.8750610351562
1742982521.1380444,321500,-174.60671997070312
1742982540.4992564,322000,-2383.1015625
1742982558.49913,322500,-1449.7891845703125
1742982576.6102946,323000,-156.76756286621094
1742982649.6451838,325000,-1918.4908447265625
1742982686.6354434,326000,-6.988458633422852
1742982704.4819827,326500,-2487.163818359375
1742982722.3334663,327000,-3.668215274810791
1742982740.2302341,327500,-1800.69580078125
1742982759.544488,328000,-1201.5416259765625
1742982813.5396385,329500,-29.036483764648438
1742982832.9997194,330000,-8.999449729919434
1742982850.8655417,330500,-56.290985107421875
1742982978.75139,334000,-814.1605834960938
1742983032.669967,335500,-28.036725997924805
1742983125.5884566,338000,-3759.980224609375
1742983143.439413,338500,-1161.6669921875
1742983161.4766097,339000,-1315.1953125
1742983216.723063,340500,-2029.8897705078125
1742983252.6576207,341500,-1707.53173828125
1742983270.7349648,342000,-3200.886962890625
1742983290.1461916,342500,-945.7552490234375
1742983344.102148,344000,-2078.375732421875
1742983436.4471147,346500,-87.401611328125
1742983472.3927011,347500,-4500.27001953125
1742983490.5070899,348000,-804.3712768554688
1742983509.863811,348500,-1755.9288330078125
1742983527.7477715,349000,-0.9212356805801392
1742983563.753285,350000,-2.461683511734009
1742983618.8687189,351500,-1398.63037109375
1742983636.6906586,352000,-2464.82080078125
1742983674.1785674,353000,-317.4749450683594
1742983747.323073,355000,-99.93598937988281
1742983765.179814,355500,-60.05781173706055
1742983802.3071678,356500,-1286.163330078125
1742983856.1890771,358000,-193.67266845703125
1742983893.5139003,359000,-9.183603286743164
1742983929.3883255,360000,-27.338125228881836
1742983948.7543616,360500,-27.594745635986328
1742983966.5913684,361000,-92.79319763183594
1742984002.6248412,362000,-68.88299560546875
1742984039.965306,363000,-320.58709716796875
1742984057.79211,363500,-141.8043670654297
1742984076.1354964,364000,-2163.15625
1742984094.1329994,364500,-1906.712890625
1742984113.5058796,365000,-43.45427703857422
1742984149.6851525,366000,-1234.12646484375
1742984167.7714067,366500,-23.56045913696289
1742984187.3681092,367000,-3032.297607421875
1742984278.47199,369500,-1.0532679557800293
1742984296.4829206,370000,-164.29917907714844
1742984314.2590117,370500,-3564.4833984375
1742984351.5656211,371500,-83.27189636230469
1742984369.4830317,372000,-817.894287109375
1742984387.444881,372500,-644.777099609375
1742984406.9609935,373000,-687.357177734375
1742984534.401935,376500,-2467.123291015625
1742984590.2150538,378000,-1897.7528076171875
1742984608.096742,378500,-4038.761474609375
1742984645.810615,379500,-3852.092041015625
1742984736.8868117,382000,-3956.703857421875
1742984755.0601597,382500,-123.33475494384766
1742984774.4702637,383000,-4584.9228515625
1742984828.4791489,384500,-3170.2607421875
1742984846.4823,385000,-1630.0216064453125
1742984901.6939325,386500,-1.9569789171218872
1742984919.6959767,387000,-388.6854248046875
1742984957.0165157,388000,-668.9744262695312
1742984975.2440572,388500,-2266.609130859375
1742985012.8181334,389500,-1816.0521240234375
1742985030.7955496,390000,-81.67252349853516
1742985048.6702352,390500,-139.6228790283203
1742985066.583019,391000,-6.880417823791504
1742985085.9869425,391500,-228.32456970214844
1742985195.0025287,394500,-3942.36962890625
1742985213.041507,395000,-79.35338592529297
1742985250.3916104,396000,-3121.409423828125
1742985286.5175965,397000,-124.31709289550781
1742985323.9842944,398000,-0.659893810749054
1742985341.9245543,398500,-875.2223510742188
1742985397.0345185,400000,-35.41090774536133
1742985414.9509382,400500,-87.61441802978516
1742985488.4835765,402500,-3201.564453125
1742985506.5666687,403000,-1081.4464111328125
1742985526.0795774,403500,-3838.052734375
1742985544.1197386,404000,-1.1395289897918701
1742985597.807729,405500,-134.12156677246094
1742985653.3072839,407000,-1389.707275390625
1742985744.4909985,409500,-2432.59814453125
1742985763.851734,410000,-322.7569580078125
1742985799.9916918,411000,-2171.790771484375
1742985818.091984,411500,-135.11521911621094
1742985837.628741,412000,-245.5315399169922
1742985873.6166146,413000,-53.40568542480469
1742985891.641176,413500,-124.3453598022461
1742985911.0800977,414000,-3413.655517578125
1742985929.0458753,414500,-1366.470703125
1742986002.612809,416500,-3546.856201171875
1742986020.6862469,417000,-110.40904235839844
1742986057.8389108,418000,-13.491357803344727
1742986075.7623982,418500,-3539.678955078125
1742986093.8661435,419000,-339.471435546875
1742986131.2659268,420000,-2402.949951171875
1742986149.34333,420500,-2077.949951171875
1742986204.6393077,422000,-3055.3818359375
1742986240.4794025,423000,-3540.169189453125
1742986331.7257366,425500,-261.7344665527344
1742986350.9564865,426000,-954.866943359375
1742986404.8652234,427500,-55.2840576171875
1742986460.3031936,429000,-1622.3084716796875
1742986515.7999175,430500,-2910.61962890625
1742986551.6248999,431500,-1759.5435791015625
1742986606.9253118,433000,-4675.67236328125
1742986624.815722,433500,-279.6490173339844
1742986698.143216,435500,-27.403030395507812
1742986716.020777,436000,-72.66414642333984
1742986899.8538005,441000,-670.2954711914062
1742986936.3438132,442000,-1334.134765625
1742986955.8459575,442500,-2874.648193359375
1742986973.9229283,443000,-863.2697143554688
1742986991.923334,443500,-1.2650052309036255
1742987029.3454673,444500,-1212.9461669921875
1742987065.3331933,445500,-1814.2618408203125
1742987102.576445,446500,-2373.59619140625
1742987156.7406862,448000,-631.8692016601562
1742987193.8605483,449000,-64.69942474365234
1742987211.8616798,449500,-111.66511535644531
1742987267.228088,451000,-42.199581146240234
1742987285.2279727,451500,-7.268846035003662
1742987321.0752358,452500,-4284.29345703125
1742987358.5086768,453500,-661.1444091796875
1742987376.5273976,454000,-3839.725830078125
1742987394.305526,454500,-0.7821753621101379
1742987431.9480317,455500,-91.22079467773438
1742987449.8799024,456000,-3476.33154296875
1742987505.27177,457500,-1755.6419677734375
1742987578.4316173,459500,-1585.4036865234375
1742987596.5309272,460000,-1629.1207275390625
1742987634.2062905,461000,-2362.40673828125
1742987670.209575,462000,-897.982421875
1742987743.4776096,464000,-9.961137771606445
1742987761.4480066,464500,-907.4354248046875
1742987780.600271,465000,-1034.7989501953125
1742987798.5278864,465500,-3380.1103515625
1742987816.5044065,466000,-114.43376922607422
1742987834.6112337,466500,-2019.9825439453125
1742987853.985352,467000,-2654.3671875
1742987889.9971821,468000,-32.06343078613281
1742987963.1549625,470000,-903.8767700195312
1742987998.859831,471000,-3.772334098815918
1742988018.1879857,471500,-431.9651184082031
1742988072.0277514,473000,-21.10071563720703
1742988145.5344503,475000,-1741.2894287109375
1742988200.7541223,476500,-0.4173376262187958
1742988238.1474664,477500,-1247.5072021484375
1742988256.0414817,478000,-12.155158042907715
1742988273.9893985,478500,-5.489867687225342
1742988347.5204523,480500,-176.31410217285156
1742988384.5966024,481500,-2893.462890625
1742988402.714218,482000,-2004.435791015625
1742988420.7128327,482500,-1072.6737060546875
1742988438.6478393,483000,-315.8132629394531
1742988475.7751248,484000,-69.57119750976562
1742988493.921568,484500,-2269.490478515625
1742988548.830577,486000,-151.6787567138672
1742988640.0701475,488500,-67.5994644165039
1742988677.802101,489500,-935.7005615234375
1742988695.590653,490000,-42.49373245239258
1742988731.4462233,491000,-73.78530883789062
1742988749.3079147,491500,-49.63361358642578
1742988823.1355863,493500,-97.24454498291016
1742988860.4262097,494500,-2743.162109375
1742988878.4813256,495000,-581.419677734375
1742988896.395729,495500,-3.251497268676758
1742988933.9806716,496500,-151.79702758789062
1742988969.8480222,497500,-12.688231468200684
1742988989.22224,498000,-1121.4554443359375
1742989007.0956953,498500,-614.6165161132812
1742989042.8311186,499500,-21.728607177734375
1742989062.1737287,500000,-41.13234329223633
1742989097.875493,501000,-2239.956298828125
1742989115.7310615,501500,-135.02052307128906
1742989134.9154034,502000,-437.1033630371094
1742989152.877641,502500,-146.03504943847656
1742989170.8488736,503000,-3830.085205078125
1742989188.7999506,503500,-125.534912109375
1742989281.478408,506000,-1616.67333984375
1742989317.4086735,507000,-3840.8818359375
1742989354.8044484,508000,-1556.94970703125
1742989372.7482593,508500,-2358.683349609375
1742989390.7097342,509000,-1750.688720703125
1742989482.4404702,511500,-362.90972900390625
1742989555.8451602,513500,-1095.476806640625
1742989593.278477,514500,-38.392696380615234
1742989611.153486,515000,-160.47323608398438
1742989720.9676185,518000,-2393.194580078125
1742989740.268453,518500,-3231.570068359375
1742989758.293467,519000,-980.3977661132812
1742989776.6409268,519500,-4267.75
1742989794.4822567,520000,-136.6326904296875
1742989867.2630494,522000,-1198.6065673828125
1742989904.5494573,523000,-105.27603149414062
1742989922.6643565,523500,-670.2312622070312
1742990033.2781076,526500,-1235.4232177734375
1742990051.2042232,527000,-1585.42626953125
1742990106.4488575,528500,-2641.80322265625
1742990142.3815875,529500,-605.929931640625
1742990160.2943015,530000,-62.86412811279297
1742990179.591334,530500,-225.7223358154297
1742990215.6214287,531500,-0.8044466972351074
1742990271.0146787,533000,-26.99398422241211
1742990288.8834136,533500,-4024.78564453125
1742990306.7451887,534000,-1726.5999755859375
1742990344.254668,535000,-700.2775268554688
1742990362.322151,535500,-1885.149169921875
1742990380.3551252,536000,-2995.517822265625
1742990398.2740011,536500,-0.5613518357276917
1742990417.9401886,537000,-86.53083038330078
1742990436.0012393,537500,-0.41978299617767334
1742990491.3840854,539000,-1031.2200927734375
1742990509.236412,539500,-21.96892547607422
1742990544.89211,540500,-269.81781005859375
1742990564.2132924,541000,-2188.23388671875
1742990582.316206,541500,-18.89837646484375
1742990637.8768055,543000,-723.3490600585938
1742990655.847745,543500,-1176.8580322265625
1742990673.7461631,544000,-429.5855407714844
1742990747.2397516,546000,-4378.92919921875
1742990765.2447476,546500,-115.36764526367188
1742990784.6600928,547000,-56.266414642333984
1742990876.0686114,549500,-2079.849609375
1742990912.2012703,550500,-2053.809326171875
1742990949.486675,551500,-3009.669189453125
1742990967.3085685,552000,-4441.671875
1742990985.5192473,552500,-1586.978759765625
1742991041.015335,554000,-816.1140747070312
1742991059.1230211,554500,-1004.4762573242188
1742991077.1881785,555000,-714.73388671875
1742991096.8844128,555500,-4097.43701171875
1742991114.9607737,556000,-2429.218994140625
1742991132.8428028,556500,-473.1477966308594
1742991150.816522,557000,-9.395305633544922
1742991170.3261187,557500,-125.2260513305664
1742991206.3748112,558500,-1112.9390869140625
1742991262.2776062,560000,-760.4892578125
1742991298.2298265,561000,-3472.458251953125
1742991317.589797,561500,-8.1576509475708
1742991371.4092953,563000,-2787.98583984375
1742991390.82918,563500,-952.3269653320312
1742991426.6989715,564500,-1743.3828125
1742991444.6498473,565000,-3667.681640625
1742991464.1438868,565500,-756.0501708984375
1742991482.2633677,566000,-769.8875732421875
1742991500.4388509,566500,-147.08737182617188
1742991537.920255,567500,-2253.72607421875
1742991555.967079,568000,-1026.2269287109375
1742991573.9394076,568500,-1027.36279296875
1742991629.4561658,570000,-1476.2493896484375
1742991684.7707117,571500,-1492.8756103515625
1742991739.3392148,573000,-800.7654418945312
1742991759.015633,573500,-860.5492553710938
1742991795.1291316,574500,-2570.0908203125
1742991813.229964,575000,-532.0680541992188
1742991832.7521155,575500,-2599.204345703125
1742991850.6728349,576000,-947.5303955078125
1742991868.6990898,576500,-21.10140037536621
1742991886.6354265,577000,-216.66441345214844
1742991924.3237338,578000,-3029.48046875
1742992016.2587504,580500,-901.5403442382812
1742992052.3920407,581500,-2373.2998046875
1742992089.8666735,582500,-1388.7335205078125
1742992125.972416,583500,-3065.253173828125
1742992145.4999866,584000,-2147.3955078125
1742992255.264454,587000,-4436.484375
1742992273.1804383,587500,-3569.846435546875
1742992310.8308365,588500,-0.9379515051841736
1742992328.7757127,589000,-2157.159912109375
1742992346.6690717,589500,-1261.4482421875
1742992420.2939625,591500,-0.9165087342262268
1742992457.6718502,592500,-61.871944427490234
1742992493.7669823,593500,-3724.168212890625
1742992531.572929,594500,-1764.147705078125
1742992549.74061,595000,-4.104370594024658
1742992567.8687444,595500,-2652.97021484375
1742992623.0112832,597000,-183.7652130126953
1742992640.8799171,597500,-3372.63232421875
1742992658.9579937,598000,-54.517555236816406
1742992696.3586035,599000,-11.15187931060791
1742992714.530317,599500,-2373.10791015625
1742992770.1557076,601000,-81.3221206665039
1742992787.8940384,601500,-1722.8294677734375
1742992843.4504268,603000,-918.6419677734375
1742992861.549903,603500,-822.4793701171875
1742992879.6717615,604000,-3767.451171875
1742992917.1332648,605000,-1636.1123046875
1742992990.6049192,607000,-3341.6669921875
1742993008.623502,607500,-2977.12890625
1742993026.6945252,608000,-2947.61328125
1742993064.1105957,609000,-3190.033203125
1742993082.0846918,609500,-18.915428161621094
1742993173.4554799,612000,-148.66427612304688
1742993210.8442743,613000,-3302.025146484375
1742993266.4533808,614500,-2092.674072265625
1742993284.3526742,615000,-1639.0936279296875
1742993340.0214458,616500,-2142.649169921875
1742993357.993123,617000,-1989.2984619140625
1742993449.773842,619500,-2816.854736328125
1742993485.9319522,620500,-0.5167622566223145
1742993505.2960055,621000,-4.0229644775390625
1742993523.3411386,621500,-432.0898742675781
1742993541.3595793,622000,-4.6723480224609375
1742993559.570732,622500,-1949.6524658203125
1742993578.9382942,623000,-11.350285530090332
1742993596.8006213,623500,-3.8482208251953125
1742993652.3433735,625000,-10.89352798461914
1742993670.4552753,625500,-2611.1220703125
1742993688.6457906,626000,-178.32461547851562
1742993706.6533,626500,-0.46793630719184875
1742993744.224509,627500,-3016.9482421875
1742993780.293917,628500,-779.7285766601562
1742993799.7162583,629000,-600.0595703125
1742993853.976769,630500,-2.775022268295288
1742993873.15645,631000,-2344.890869140625
1742993927.2483118,632500,-319.91680908203125
1742993982.6873956,634000,-8.502503395080566
1742994055.4751508,636000,-3529.191650390625
1742994147.3169286,638500,-784.5343017578125
1742994166.9079952,639000,-2536.46826171875
1742994184.9891534,639500,-59.445987701416016
1742994258.5552778,641500,-2970.940673828125
1742994312.437294,643000,-129.67799377441406
1742994405.1737137,645500,-296.52520751953125
1742994459.0764346,647000,-1347.21923828125
1742994514.7450416,648500,-657.1845703125
1742994552.2436419,649500,-1.002142310142517
1742994570.4390287,650000,-402.31817626953125
1742994625.803328,651500,-1318.8016357421875
1742994699.5813785,653500,-569.1045532226562
1742994773.3152921,655500,-1843.63525390625
1742994846.7610865,657500,-1686.5750732421875
1742994864.8800302,658000,-1021.2998657226562
1742994956.4223535,660500,-157.31121826171875
