Wall time,Step,Value
1741903350.482711,1390000,-8208.154296875
1741903478.7575486,1393000,-10434.08984375
1741903735.146796,1399000,-29328.541015625
1741903777.8639789,1400000,399.74420166015625
1741904056.801691,1406500,-12864.3193359375
1741904079.0791633,1407000,-14406.6484375
1741904314.110247,1412500,-4993.81640625
1741904335.0928054,1413000,-7134.345703125
1741904528.0526533,1417500,-11729.32421875
1741904571.2105396,1418500,-16007.501953125
1741904613.9082348,1419500,-1596.3814697265625
1741904676.994327,1421000,-7108.998046875
1741904742.2916958,1422500,-4759.18505859375
1741904805.613367,1424000,-5033.79736328125
1741904891.0430512,1426000,-5689.81640625
1741904913.0033233,1426500,-10310.623046875
1741905019.4770093,1429000,-20415.458984375
1741905062.0934353,1430000,-21359.173828125
1741905104.9401665,1431000,-10549.8564453125
1741905125.2973711,1431500,-10222.6181640625
1741905210.9296527,1433500,-6459.75244140625
1741905490.5706904,1440000,-4736.2177734375
1741905533.2333393,1441000,1542.1064453125
1741905553.999666,1441500,-20715.685546875
1741905596.6974723,1442500,-9857.6337890625
1741905704.1097841,1445000,-14217.0732421875
1741905746.6046743,1446000,-7916.16552734375
1741905789.0416272,1447000,-24037.44921875
1741905832.5272954,1448000,-7732.75244140625
1741906002.3778212,1452000,-6170.07373046875
1741906173.537757,1456000,-26349.123046875
1741906238.155951,1457500,-11161.0634765625
1741906259.1806855,1458000,-20046.4921875
1741906323.8093688,1459500,-9519.7841796875
1741906366.7087479,1460500,-8375.234375
1741906387.9229534,1461000,-13512.50390625
1741906452.6273263,1462500,-8872.3671875
1741906580.9971073,1465500,-9411.740234375
1741906666.6653132,1467500,-17692.83203125
1741906687.3626518,1468000,-11550.0927734375
1741906987.924728,1475000,-9007.34375
1741907051.8179843,1476500,-25818.392578125
1741907117.048758,1478000,-16229.44921875
1741907180.5714238,1479500,-4080.68408203125
1741907266.5526028,1481500,-7312.2890625
1741907330.8071852,1483000,-10729.6826171875
1741907351.1768816,1483500,-18138.298828125
1741907373.0851047,1484000,-32156.89453125
1741907501.5261004,1487000,-6145.896484375
1741907608.6434581,1489500,-2203.337158203125
1741907630.346197,1490000,-10114.1552734375
1741907736.5318155,1492500,-5455.63427734375
1741907778.962794,1493500,-10536.685546875
1741907929.6104903,1497000,-11462.45703125
1741907994.4928422,1498500,-4843.37548828125
1741908037.3678985,1499500,-12008.6796875
1741908058.1412385,1500000,-10933.66796875
1741908100.9942594,1501000,-3525.569580078125
1741908123.111909,1501500,-6494.94970703125
1741908166.092435,1502500,-23988.3671875
1741908295.2870674,1505500,-11557.0634765625
1741908466.2150338,1509500,-16375.29296875
1741908486.8624737,1510000,-22924.16015625
1741908593.7559853,1512500,-9889.798828125
1741908699.8683267,1515000,-19689.97265625
1741908805.723074,1517500,-8038.4609375
1741909083.0362296,1524000,-10750.7333984375
1741909104.13951,1524500,-6457.71240234375
1741909125.951133,1525000,-11421.8935546875
1741909340.0922978,1530000,-4730.04052734375
1741909488.8042648,1533500,-5113.58349609375
1741909553.4500992,1535000,-13747.8759765625
1741909659.8554707,1537500,-9715.2802734375
1741909852.2624474,1542000,-3297.0302734375
1741909874.2479787,1542500,-5756.02587890625
1741909895.0226727,1543000,-5267.55224609375
1741910001.5942194,1545500,-12125.9970703125
1741910129.17046,1548500,-16184.447265625
1741910192.737645,1550000,-13149.109375
1741910277.4045033,1552000,-8319.353515625
1741910299.5479174,1552500,-8997.107421875
1741910320.194808,1553000,-12671.3916015625
1741910363.2467482,1554000,-4038.219970703125
1741910448.8630154,1556000,-7669.2060546875
1741910513.0451546,1557500,-16341.2919921875
1741910535.020684,1558000,-10295.6279296875
1741910620.042885,1560000,-8647.3251953125
1741910641.0818548,1560500,-6688.4951171875
1741910663.143119,1561000,-10062.5185546875
1741910770.552858,1563500,-7848.9970703125
1741910813.6510417,1564500,-10292.208984375
1741911027.9972718,1569500,-13441.0302734375
1741911049.8186586,1570000,-17348.625
1741911179.1158757,1573000,-10093.17578125
1741911285.1758463,1575500,-15317.0166015625
1741911328.067837,1576500,-8833.17578125
1741911392.7893915,1578000,-12592.48828125
1741911648.4053822,1584000,-12846.2626953125
1741911713.3027036,1585500,-9546.9501953125
1741911777.1648188,1587000,-10982.1259765625
1741911884.581695,1589500,-17933.25390625
1741911948.552615,1591000,-19507.787109375
1741912077.7938104,1594000,-9693.8955078125
1741912142.7377481,1595500,-3907.460693359375
1741912185.8610191,1596500,-20607.04296875
1741912292.9098964,1599000,-2708.810546875
1741912335.952855,1600000,-17358.599609375
1741912422.3267667,1602000,-11649.087890625
1741912443.1218393,1602500,-16822.146484375
1741912614.817207,1606500,-13520.7255859375
1741912700.3477702,1608500,-3970.9775390625
1741912722.3724992,1609000,-2350.072509765625
1741912786.7545846,1610500,-9719.1005859375
1741912829.301188,1611500,-5121.97509765625
1741912980.5519185,1615000,-5989.65625
1741913065.782401,1617000,-7159.89013671875
1741913151.3114123,1619000,-24730.125
1741913237.249168,1621000,-13407.5693359375
1741913279.2657626,1622000,-5662.64013671875
1741913407.562489,1625000,-7896.9482421875
1741913664.494139,1631000,-6449.85546875
1741913707.371621,1632000,-18898.05078125
1741913750.460503,1633000,-11669.5009765625
1741913815.2812204,1634500,-16842.005859375
1741913878.8731031,1636000,-9646.73046875
1741913943.2377472,1637500,-11436.3466796875
1741913963.8980513,1638000,718.6470947265625
1741914071.6581593,1640500,-14665.9658203125
1741914241.4020624,1644500,-12244.5439453125
1741914369.6047761,1647500,-15144.2958984375
1741914434.3330507,1649000,-8169.24609375
1741914455.1892965,1649500,-12277.9609375
1741914626.688138,1653500,-14699.2705078125
1741914797.6974313,1657500,-2497.17333984375
1741914991.3104572,1662000,-11017.5087890625
1741915076.5341215,1664000,-16511.09375
1741915224.525909,1667500,-8353.39453125
1741915353.2016175,1670500,-8745.8779296875
1741915460.131949,1673000,-11533.51171875
1741915631.4783208,1677000,-1483.0992431640625
1741915673.8625777,1678000,-13646.822265625
1741915695.6458917,1678500,-16883.00390625
1741915823.2838476,1681500,-10273.4150390625
1741915866.0555646,1682500,-5754.9619140625
1741915886.7760742,1683000,-6144.44775390625
1741915908.7804053,1683500,-10129.380859375
1741915993.8364587,1685500,-11212.7158203125
1741916016.0859494,1686000,-10758.6845703125
1741916037.0598023,1686500,-2746.143310546875
1741916079.0950513,1687500,-22700.0546875
1741916144.046758,1689000,-23136.904296875
1741916186.865885,1690000,-8575.076171875
1741916293.099146,1692500,-13311.1455078125
1741916315.2352436,1693000,-9828.5810546875
1741916378.804973,1694500,-4720.34423828125
1741916486.3151999,1697000,-10784.455078125
1741916507.4781961,1697500,-12417.7158203125
1741916571.2080965,1699000,-13481.50390625
1741916677.395039,1701500,-17961.546875
1741916720.305211,1702500,-16807.267578125
1741916785.162672,1704000,-8148.4228515625
1741916805.931819,1704500,-7713.865234375
1741916828.00758,1705000,-24578.181640625
1741916891.4375646,1706500,-5746.69482421875
1741917020.1448216,1709500,-6833.7421875
1741917106.0040689,1711500,-10247.6220703125
1741917191.3636622,1713500,-5400.0
1741917340.0464673,1717000,-10531.41015625
1741917361.9839222,1717500,-11457.072265625
1741917405.3945312,1718500,-19752.53515625
1741917468.7297587,1720000,-10015.0400390625
1741917576.2231295,1722500,-3981.84521484375
1741917790.5711486,1727500,-11906.376953125
1741917811.278669,1728000,-10211.69921875
1741917896.9864388,1730000,-11817.3701171875
1741917939.5873384,1731000,-10792.72265625
1741918089.2275305,1734500,-11974.140625
1741918132.2688901,1735500,-10028.3408203125
1741918175.153005,1736500,-3457.75439453125
1741918239.88865,1738000,-15611.265625
1741918346.8549764,1740500,-9580.1923828125
1741918368.5607471,1741000,-7692.59619140625
1741918389.211629,1741500,-11374.5869140625
1741918411.0477247,1742000,-9066.779296875
1741918431.938204,1742500,-10111.978515625
1741918453.9380808,1743000,-15947.51171875
1741918539.9019105,1745000,-5917.189453125
1741918582.312056,1746000,-12118.5712890625
1741918625.1338212,1747000,-6224.3251953125
1741918688.8944387,1748500,-20067.20703125
1741918752.332581,1750000,-7723.96728515625
1741918774.2170296,1750500,-10589.18359375
1741918837.862096,1752000,-8561.91796875
1741919074.2320514,1757500,-9152.568359375
1741919180.5111444,1760000,-21011.119140625
1741919202.7960835,1760500,-1003.962158203125
1741919331.6178994,1763500,-6033.2158203125
1741919438.3857758,1766000,-14917.669921875
1741919524.2900069,1768000,-7858.96142578125
1741919546.5085855,1768500,-17673.955078125
1741919653.0893133,1771000,-8286.0888671875
1741919716.7083213,1772500,-14158.28515625
1741919845.3460662,1775500,-6952.7001953125
1741919931.0585701,1777500,-20276.64453125
1741920016.8496706,1779500,-16829.8046875
1741920059.3580587,1780500,-4515.0400390625
1741920187.373757,1783500,-7044.53759765625
1741920252.3785048,1785000,-4946.56787109375
1741920337.629266,1787000,-3532.54833984375
1741920380.808868,1788000,-4649.34130859375
1741920401.341236,1788500,-16044.384765625
1741920466.173642,1790000,-9306.3896484375
1741920487.0147986,1790500,-7072.2841796875
1741920573.0956109,1792500,-5517.33349609375
1741920636.4529874,1794000,-3151.328369140625
1741920658.4367802,1794500,-14718.4287109375
1741920679.0430915,1795000,-7805.65869140625
1741920721.9440992,1796000,-9462.505859375
1741920915.2987726,1800500,-14995.8115234375
1741921087.447921,1804500,-9963.732421875
1741921193.845877,1807000,-10864.169921875
1741921215.907214,1807500,-6326.9326171875
1741921236.8174865,1808000,-11512.9521484375
1741921259.1558852,1808500,-14463.6533203125
1741921323.0806084,1810000,-18108.60546875
1741921408.8038085,1812000,-10147.32421875
1741921557.0889397,1815500,-13399.458984375
1741921750.5150156,1820000,-4440.4580078125
1741921814.8900998,1821500,-13780.439453125
1741922073.4026258,1827500,-12102.392578125
1741922138.5721471,1829000,-14667.3564453125
1741922181.7261639,1830000,-10416.328125
1741922224.1351202,1831000,-22873.611328125
1741922287.578802,1832500,-15207.310546875
1741922330.63768,1833500,-10301.3291015625
1741922373.7530425,1834500,-4063.51318359375
1741922416.5038998,1835500,-6434.203125
1741922437.4473073,1836000,-194.0027313232422
1741922459.4022133,1836500,-16790.60546875
1741922715.6909573,1842500,-15289.3203125
1741922844.3952525,1845500,-5479.6474609375
1741923036.9746153,1850000,-11874.3203125
1741923059.0780432,1850500,-23071.244140625
1741923208.4845376,1854000,-7820.9404296875
1741923294.2876434,1856000,-13493.3212890625
1741923315.316868,1856500,-1305.6865234375
1741923423.8423915,1859000,-21083.677734375
1741923444.6235259,1859500,-14522.4306640625
1741923509.9194703,1861000,-9998.0341796875
1741923682.6608982,1865000,-1925.572265625
1741923746.6655135,1866500,-10583.6494140625
1741923768.4689817,1867000,-10409.6630859375
1741923960.736026,1871500,-14372.216796875
1741924025.917265,1873000,-10771.3994140625
1741924046.2598858,1873500,-12910.26953125
1741924089.15127,1874500,-10921.3466796875
1741924111.1664152,1875000,-11496.1337890625
1741924174.405611,1876500,-12075.44921875
1741924196.7881103,1877000,-7220.20849609375
1741924217.4876683,1877500,-6106.45556640625
1741924368.6442683,1881000,-8218.1181640625
1741924411.7649076,1882000,-4419.3798828125
1741924456.0728917,1883000,-7733.09716796875
1741924714.5475872,1889000,-13521.8408203125
1741924779.099588,1890500,-21212.9453125
1741924799.971863,1891000,-3873.974853515625
1741924822.4627995,1891500,-6303.26953125
1741924843.290881,1892000,-6533.8876953125
1741924929.994216,1894000,-12270.8623046875
1741924995.3096926,1895500,-904.2273559570312
1741925317.0485892,1903000,-23562.673828125
1741925338.0020363,1903500,-5417.15380859375
1741925359.6768825,1904000,-10388.6005859375
1741925487.9864242,1907000,-11072.90625
1741925530.8851404,1908000,-18151.78125
1741925616.691531,1910000,-20520.865234375
1741925702.424918,1912000,-12943.5087890625
1741925723.5948045,1912500,-11943.4619140625
1741925831.6302438,1915000,-12984.052734375
1741926046.272118,1920000,-18119.25390625
1741926238.2185652,1924500,-4914.76123046875
1741926281.0055776,1925500,-6713.1435546875
1741926301.7343552,1926000,-6911.4755859375
1741926323.6719444,1926500,-12136.9462890625
1741926387.5356224,1928000,-6812.888671875
1741926430.3748143,1929000,-7601.333984375
1741926494.6392303,1930500,-11457.49609375
1741926686.8979926,1935000,-12953.9521484375
1741926751.7948208,1936500,-14418.703125
1741926815.9806144,1938000,-5897.85498046875
1741927029.7760348,1943000,-15240.619140625
1741927285.9844813,1949000,-16838.01953125
1741927391.809754,1951500,-13795.033203125
1741927521.3866467,1954500,-5951.16748046875
1741927543.4181986,1955000,-22772.298828125
1741927586.118026,1956000,-12971.783203125
1741927672.9177628,1958000,-9516.603515625
1741927801.4651234,1961000,-6537.88525390625
1741927865.2873425,1962500,-12646.1259765625
1741927908.6903884,1963500,-3675.710693359375
1741927952.0133107,1964500,-14319.9072265625
1741928015.6888764,1966000,-10373.388671875
1741928058.3969667,1967000,-6361.53759765625
1741928080.4535103,1967500,-9679.7578125
1741928123.0514014,1968500,-1188.0235595703125
1741928186.8455641,1970000,-6405.11767578125
1741928486.6333697,1977000,-12531.3154296875
1741928508.3011458,1977500,-9668.0751953125
1741928572.4021115,1979000,-24152.74609375
1741928700.795229,1982000,-8962.83984375
1741928743.5673409,1983000,-17273.2109375
1741928765.4209244,1983500,-4246.37890625
1741928956.7421203,1988000,-14205.126953125
1741928977.7605195,1988500,-8551.447265625
1741929089.6535661,1991000,-3850.568603515625
1741929110.7380395,1991500,-13632.0419921875
1741929132.8261878,1992000,-4540.9765625
1741929196.4814875,1993500,-9814.3291015625
1741929218.2116005,1994000,-14776.046875
1741929325.4149685,1996500,-8624.1240234375
1741929432.985181,1999000,-11409.0302734375
1741929475.9763365,2000000,-11788.17578125
