Wall time,Step,Value
1742681194.4958022,58500,-1.0600794553756714
1742681279.2762315,61000,-1.5356799364089966
1742681347.5059006,63000,-0.22794093191623688
1742681365.6712978,63500,-0.8832524418830872
1742681398.9926393,64500,-1.324951410293579
1742681432.346012,65500,-1.7420575618743896
1742681450.4032462,66000,-2.3580994606018066
1742681467.1293538,66500,-0.19166116416454315
1742681535.2653496,68500,-1.402651309967041
1742681552.0279777,69000,-1.8229690790176392
1742681655.0305645,72000,-1.24191415309906
1742681671.6971111,72500,-1.4446769952774048
1742681705.0289884,73500,-1.1815191507339478
1742681723.2080524,74000,-0.1381288319826126
1742681773.3374841,75500,-0.7373219132423401
1742681892.9950247,79000,-1.1888357400894165
1742681927.895908,80000,-0.5419409275054932
1742681944.5452151,80500,-0.4045601487159729
1742681977.9899497,81500,-0.2430429905653
1742682012.7957332,82500,-1.9858849048614502
1742682046.1171925,83500,-0.2640911042690277
1742682114.342619,85500,-1.7113356590270996
1742682131.0305352,86000,-0.3261948227882385
1742682149.098011,86500,-0.9992511868476868
1742682199.193217,88000,-0.9409882426261902
1742682217.3844116,88500,-0.4524407982826233
1742682234.0104005,89000,-0.5309077501296997
1742682250.7750053,89500,-2.288468360900879
1742682285.727498,90500,-0.3152071535587311
1742682302.4761908,91000,-1.3574060201644897
1742682354.0194705,92500,-0.46022045612335205
1742682370.6993015,93000,-0.13871663808822632
1742682387.4697907,93500,-1.6585261821746826
1742682438.9987464,95000,-0.2919325828552246
1742682455.803953,95500,0.0383431650698185
1742682472.5091097,96000,-1.202160358428955
1742682490.7262795,96500,-1.0467309951782227
1742682540.8589308,98000,-2.642434597015381
1742682609.1455026,100000,-1.0715018510818481
1742682627.2328215,100500,-0.5790473818778992
1742682660.4917614,101500,-1.573674201965332
1742682677.160867,102000,-0.765701949596405
1742682695.4147909,102500,-0.3647988438606262
1742682712.1427968,103000,-0.010891091078519821
1742682745.6570559,104000,-1.8598359823226929
1742682780.4490137,105000,-1.3348294496536255
1742682813.851524,106000,-0.514744222164154
1742682848.8355453,107000,-0.8744727969169617
1742682882.2892687,108000,-0.9080076217651367
1742682899.0104356,108500,-0.5608152747154236
1742682933.893484,109500,-1.3426820039749146
1742682950.512994,110000,-2.179123640060425
1742682967.1340268,110500,-0.4906969368457794
1742682985.2192214,111000,-1.1525099277496338
1742683002.04752,111500,-1.0068795680999756
1742683035.5196226,112500,-0.9735561013221741
1742683053.7019215,113000,-0.8552977442741394
1742683121.9272983,115000,-0.7357181906700134
1742683223.5598848,118000,-1.1665449142456055
1742683259.607554,119000,-0.5330048203468323
1742683276.5751693,119500,-0.23010481894016266
1742683293.3304522,120000,-0.9064189195632935
1742683328.1526177,121000,-3.4092278480529785
1742683344.847166,121500,-0.3211974501609802
1742683378.3548985,122500,-1.0253301858901978
1742683396.425532,123000,-0.27930277585983276
1742683413.1985545,123500,-0.795973002910614
1742683429.905845,124000,-1.0220096111297607
1742683514.98138,126500,-0.838164746761322
1742683533.1849248,127000,-0.7562598586082458
1742683549.8536115,127500,-2.2113442420959473
1742683599.9543636,129000,-1.3627351522445679
1742683618.0997343,129500,-0.4281728267669678
1742683634.905036,130000,-0.34504348039627075
1742683651.705608,130500,-0.5604739785194397
1742683686.6063085,131500,-1.5225173234939575
1742683823.2138839,135500,-0.7883855104446411
1742683839.9689617,136000,-0.4018601179122925
1742683891.581588,137500,-1.4383786916732788
1742683908.3580258,138000,-0.3691023290157318
1742683925.038934,138500,-1.8939470052719116
1742683959.9760354,139500,-0.11840470135211945
1742683993.4371083,140500,-0.8679454326629639
1742684028.3672996,141500,-1.599023699760437
1742684045.0754573,142000,-0.44362470507621765
1742684078.4284914,143000,-0.6474295854568481
1742684113.264492,144000,-1.8211129903793335
1742684129.9297807,144500,-0.3288663327693939
1742684164.7926283,145500,-0.30472901463508606
1742684249.9579475,148000,-0.5032182931900024
1742684266.6597974,148500,-1.6015253067016602
1742684283.3748355,149000,-0.6449686288833618
1742684300.0920918,149500,-0.46230071783065796
1742684403.4916544,152500,-0.8360487818717957
1742684436.9706373,153500,-0.4518927037715912
1742684471.9718678,154500,-0.700061559677124
1742684488.6977916,155000,-0.31349146366119385
1742684540.1884916,156500,-0.5998411774635315
1742684556.8663664,157000,-0.34729140996932983
1742684608.592614,158500,-0.40026596188545227
1742684641.9818442,159500,-0.9324446320533752
1742684660.117467,160000,-0.650471031665802
1742684710.2298803,161500,-0.9037409424781799
1742684745.215608,162500,-0.10275579988956451
1742684830.4798124,165000,-1.0740654468536377
1742684847.1787398,165500,-0.9538843035697937
1742684865.3198197,166000,-0.5729376077651978
1742684882.0133493,166500,-0.07056374102830887
1742684967.2164574,169000,-1.2109663486480713
1742684983.901801,169500,-1.6047296524047852
1742685018.9395914,170500,-0.5933434367179871
1742685069.1118248,172000,-0.5855618715286255
1742685087.2990284,172500,-0.6570836305618286
1742685104.0347884,173000,-0.5224751830101013
1742685120.8192704,173500,-0.1947687417268753
1742685155.842636,174500,-0.2727293074131012
1742685189.4035294,175500,-0.36862078309059143
1742685224.382966,176500,-0.9023131728172302
1742685241.1550856,177000,-0.6816923022270203
1742685257.7961316,177500,-1.1828217506408691
1742685326.0451918,179500,-0.5094271898269653
1742685361.007237,180500,0.05395527184009552
1742685394.510309,181500,-0.8476950526237488
1742685411.2562778,182000,-0.07786185294389725
1742685429.469719,182500,-0.37520378828048706
1742685446.1859803,183000,-0.35623711347579956
1742685463.0480316,183500,-0.7417304515838623
1742685479.6816382,184000,-0.9731614589691162
1742685497.8113918,184500,-1.3099225759506226
1742685599.741334,187500,-1.0240012407302856
1742685651.278356,189000,-0.6953269839286804
1742685667.9944696,189500,-1.4633461236953735
1742685788.2684774,193000,-0.7945693731307983
1742685804.9869845,193500,-0.3251785933971405
1742685873.4070582,195500,-0.8926064968109131
1742685890.1220121,196000,-0.24376416206359863
1742685906.9483647,196500,-0.5390310883522034
1742685925.1217031,197000,-0.27097296714782715
1742685941.8793926,197500,-0.6042037606239319
1742685958.6408079,198000,-0.3029939532279968
1742685975.3884947,198500,-1.7327566146850586
1742685993.7058194,199000,-0.41889578104019165
1742686010.4859896,199500,-0.7837114930152893
1742686027.2875566,200000,-0.8464742302894592
1742686062.5197053,201000,-0.1293359398841858
1742686079.2694037,201500,-1.4848748445510864
1742686112.7331865,202500,-0.8591241240501404
1742686181.1932871,204500,0.015217331238090992
1742686199.3181636,205000,-0.8386261463165283
1742686249.5265431,206500,-0.14989535510540009
1742686267.768745,207000,-0.6882623434066772
1742686284.4437666,207500,-1.1807206869125366
1742686301.1726305,208000,-0.9335350394248962
1742686352.9484873,209500,-0.6252899765968323
1742686404.4993691,211000,-1.6043239831924438
1742686421.2933753,211500,-1.0788614749908447
1742686472.9522767,213000,-0.23251380026340485
1742686489.725341,213500,-0.6072964072227478
1742686558.1949725,215500,-0.7782243490219116
1742686574.976215,216000,-0.07390033453702927
1742686626.6612082,217500,-0.36715495586395264
1742686643.5770295,218000,-0.7077133655548096
1742686660.2992744,218500,-0.24285566806793213
1742686676.9568129,219000,-1.0870980024337769
1742686695.2104967,219500,-0.5508508682250977
1742686711.9797254,220000,-0.7794274091720581
1742686728.6613543,220500,-0.28313231468200684
1742686745.4854193,221000,-1.240164041519165
1742686780.6885006,222000,-0.3383748531341553
1742686797.3900044,222500,-0.5294373035430908
1742686814.1398735,223000,-0.46383002400398254
1742686832.4553273,223500,-0.993945300579071
1742686901.0492818,225500,-0.6322053074836731
1742686917.851829,226000,-0.5822117924690247
1742686934.6087039,226500,-0.8145434260368347
1742686951.4538493,227000,-1.0939782857894897
1742686969.661788,227500,-0.03645651787519455
1742687003.1615055,228500,-0.9385678172111511
1742687038.1464734,229500,-0.43506523966789246
1742687071.6238537,230500,-1.5074326992034912
1742687088.32528,231000,-0.359286904335022
1742687140.1817706,232500,-1.36995530128479
1742687156.9751463,233000,-0.7077831625938416
1742687175.3019319,233500,-0.336675226688385
1742687208.709179,234500,-1.0908381938934326
1742687242.3427787,235500,-0.5468863844871521
1742687310.7018795,237500,-0.4058193564414978
1742687328.8989198,238000,-0.31924986839294434
1742687379.2001138,239500,-0.6082857251167297
1742687397.3514683,240000,-0.770462691783905
1742687414.0363348,240500,-0.8719438910484314
1742687430.760466,241000,-0.1455763727426529
1742687447.5056713,241500,-0.3138332962989807
1742687465.7817433,242000,-0.5185338258743286
1742687482.5883486,242500,-0.405754029750824
1742687516.039156,243500,-0.7315398454666138
1742687534.255142,244000,-0.8665070533752441
1742687551.1872714,244500,-0.18505817651748657
1742687567.851777,245000,-0.3856562077999115
1742687602.7875898,246000,-0.6801208257675171
1742687653.156213,247500,0.018204132094979286
1742687721.7155883,249500,-0.20712845027446747
1742687773.575039,251000,-0.6649332642555237
1742687790.429716,251500,-0.13413068652153015
1742687808.693414,252000,-0.13123494386672974
1742687859.1052752,253500,-0.6903788447380066
1742687894.0607913,254500,-0.11096442490816116
1742687910.8047476,255000,-0.7457502484321594
1742687927.527529,255500,-0.7938457131385803
1742687945.7940662,256000,-0.28183433413505554
1742687962.5643003,256500,-0.4094926118850708
1742687979.2553656,257000,-0.6292069554328918
1742687996.0681314,257500,-0.11549077183008194
1742688047.7004318,259000,-0.981044352054596
1742688064.439909,259500,-0.48708122968673706
1742688081.2081065,260000,-0.030541198328137398
1742688099.5664935,260500,-0.4146655201911926
1742688149.9243178,262000,-0.10026270151138306
1742688270.5207222,265500,-1.2654188871383667
1742688322.3259516,267000,-0.2504274547100067
1742688339.0837474,267500,-0.4653399586677551
1742688374.2372286,268500,-0.44924068450927734
1742688391.0558755,269000,-0.2837959825992584
1742688407.7662096,269500,-0.6902666687965393
1742688424.5710225,270000,-0.31098219752311707
1742688442.7374415,270500,-0.4666416347026825
1742688476.268419,271500,-0.4811450242996216
1742688493.1588235,272000,-0.18029455840587616
1742688511.501276,272500,-0.6068993806838989
1742688545.0915985,273500,-0.43430808186531067
1742688561.8630953,274000,-0.2590060234069824
1742688613.4639325,275500,-0.37944740056991577
1742688648.472436,276500,-0.6607256531715393
1742688682.0366144,277500,-0.45499804615974426
1742688698.8711665,278000,-0.42519107460975647
1742688715.57182,278500,-0.3094126582145691
1742688819.547011,281500,-0.3450699746608734
1742688836.291972,282000,-0.21459467709064484
1742688853.1000671,282500,-0.41831037402153015
1742688921.6070774,284500,0.008688612841069698
1742688973.5742383,286000,-0.4222966730594635
1742689008.8168166,287000,-0.20680952072143555
1742689059.1286151,288500,-0.6486148238182068
1742689127.7200913,290500,-0.4957790672779083
1742689196.4343245,292500,-1.0164952278137207
1742689214.698369,293000,-0.6926683783531189
1742689231.4901779,293500,-0.6221145987510681
1742689265.152735,294500,-0.6641794443130493
1742689300.2754385,295500,-0.9209104180335999
1742689317.007274,296000,-0.2129420042037964
1742689333.7719443,296500,-0.2843501567840576
1742689368.7656863,297500,-0.04622890055179596
1742689402.443966,298500,-0.03493107110261917
1742689419.3358474,299000,-0.8771377205848694
1742689437.431647,299500,-0.13677293062210083
1742689454.3707676,300000,-0.3986476957798004
1742689488.0589848,301000,-0.22847750782966614
1742689506.2871149,301500,-0.12953202426433563
1742689523.1063488,302000,-0.2900194823741913
1742689556.743025,303000,-0.03381058946251869
1742689608.6457748,304500,-0.5263794660568237
1742689643.7844157,305500,-0.037202294915914536
1742689694.3302839,307000,-0.2444029301404953
1742689712.680102,307500,-0.32104161381721497
1742689746.303454,308500,0.014341744594275951
1742689781.3704135,309500,-0.19792717695236206
1742689814.8893886,310500,-0.46523550152778625
1742689850.011235,311500,-0.2927640378475189
1742689866.9176848,312000,-0.22038613259792328
1742689918.787306,313500,-0.3077934980392456
1742689952.4626217,314500,-0.11795324832201004
1742689969.3884475,315000,-0.46743935346603394
1742690038.26652,317000,0.05963205173611641
1742690073.4700086,318000,-0.12217283248901367
1742690107.007912,319000,-0.6122130155563354
1742690158.898558,320500,-0.19121873378753662
1742690175.7760465,321000,-0.671635091304779
1742690192.5277884,321500,-0.5169104933738708
1742690210.7611954,322000,-0.6189208030700684
1742690227.6503031,322500,-0.8675155639648438
1742690244.3724463,323000,-0.06768105924129486
1742690313.19859,325000,-0.21874316036701202
1742690348.0183504,326000,-0.09563753008842468
1742690364.7430701,326500,-0.5460174083709717
1742690381.5983312,327000,-1.0378459692001343
1742690398.4555821,327500,-0.12833835184574127
1742690416.8398204,328000,0.1759985387325287
1742690467.4477959,329500,-0.009858453646302223
1742690485.5495663,330000,-0.7168983817100525
1742690502.3740706,330500,-0.34131136536598206
1742690623.1940587,334000,-0.037460725754499435
1742690673.626647,335500,-0.47014084458351135
1742690760.6398938,338000,0.09932718425989151
1742690777.5978613,338500,-0.051574062556028366
1742690794.4605713,339000,-0.5327405333518982
1742690846.3774424,340500,0.0019250563345849514
1742690880.0798614,341500,-0.7808399200439453
1742690896.8128316,342000,-0.2686994671821594
1742690915.1617823,342500,-0.4285922348499298
1742690965.6652308,344000,-0.5284258723258972
1742691052.5789115,346500,-0.2957985997200012
1742691086.3646166,347500,-0.20563118159770966
1742691103.0859215,348000,-0.37016695737838745
1742691121.410005,348500,-0.3546611964702606
1742691138.2323809,349000,-0.10711719840765
1742691171.851643,350000,-0.2544059753417969
1742691223.6156495,351500,-0.21881280839443207
1742691240.4293027,352000,-0.5814915895462036
1742691275.5117748,353000,-0.056840818375349045
1742691344.1737962,355000,-0.3572315573692322
1742691360.8879318,355500,0.007943684235215187
1742691395.9483452,356500,-0.34641939401626587
1742691446.4077415,358000,-0.18257778882980347
1742691481.4990766,359000,-0.17966680228710175
1742691515.1033633,360000,-0.09481026977300644
1742691533.3672543,360500,-0.14264804124832153
1742691550.2797077,361000,-0.34751349687576294
1742691584.0530276,362000,-0.1804361492395401
1742691619.1721401,363000,-0.1285390406847
1742691635.9736989,363500,-0.6423479914665222
1742691652.7976904,364000,-0.38791725039482117
1742691669.5125625,364500,-0.4420413374900818
1742691687.8925455,365000,-0.2485792189836502
1742691721.5622327,366000,-0.1578586995601654
1742691738.4735568,366500,-0.003681484144181013
1742691756.7505164,367000,-0.4997197389602661
1742691842.2343793,369500,-0.2543724775314331
1742691859.0433416,370000,-0.29529041051864624
1742691875.8786108,370500,-0.19558602571487427
1742691910.973645,371500,-0.18428099155426025
1742691927.7735488,372000,-0.08883902430534363
1742691944.5196812,372500,-0.43668460845947266
1742691962.687842,373000,-0.6703567504882812
1742692081.5488892,376500,-0.17425638437271118
1742692133.4065833,378000,-0.8298032879829407
1742692150.1810856,378500,-0.14643718302249908
1742692185.1844575,379500,-0.25225841999053955
1742692270.5476632,382000,-0.2852560877799988
1742692287.4139755,382500,-0.3773564398288727
1742692305.741916,383000,0.004776171874254942
1742692356.2623327,384500,-0.2923552393913269
1742692373.1452284,385000,-0.6771647930145264
1742692424.9195247,386500,-0.05492806434631348
1742692441.7848604,387000,-0.8311587572097778
1742692476.8223686,388000,-0.24734948575496674
1742692493.6878498,388500,-0.3326994478702545
1742692528.555152,389500,-0.033378228545188904
1742692545.3564484,390000,-0.18261981010437012
1742692562.2577202,390500,-0.46574532985687256
1742692579.041842,391000,-0.3294568955898285
1742692597.2224038,391500,-0.8653960824012756
1742692699.45292,394500,-0.3330863416194916
1742692716.2215893,395000,-0.14168649911880493
1742692751.2417278,396000,-0.3447398543357849
1742692784.8098996,397000,-0.19013629853725433
1742692819.910801,398000,-0.14073994755744934
1742692836.6440039,398500,-0.1131143793463707
1742692888.5745072,400000,-0.17763623595237732
1742692905.356722,400500,-0.12442420423030853
1742692974.1529825,402500,-0.3229895234107971
1742692990.9270868,403000,-0.2129952311515808
1742693009.086108,403500,-0.33317986130714417
1742693026.0190907,404000,0.011921713128685951
1742693076.535314,405500,-0.3913326561450958
1742693128.3364885,407000,-0.26094111800193787
1742693213.8466234,409500,-0.2424445003271103
1742693232.0078778,410000,-0.6387121081352234
1742693265.6521015,411000,-0.5386263132095337
1742693282.5156147,411500,-0.1684126853942871
1742693300.7381513,412000,-0.4543903172016144
1742693334.387446,413000,-0.47164297103881836
1742693351.157103,413500,-0.3942051827907562
1742693369.5191784,414000,-0.08093178272247314
1742693386.3645945,414500,-0.22133566439151764
1742693454.8819447,416500,-0.19654284417629242
1742693471.6182737,417000,-0.0894215777516365
1742693506.8187606,418000,-0.024375125765800476
1742693523.7536361,418500,-0.20173408091068268
1742693540.5029519,419000,-0.22751016914844513
1742693575.5744805,420000,-0.5289311408996582
1742693592.4473195,420500,-0.33908119797706604
1742693644.3363752,422000,-0.34162992238998413
1742693677.9372642,423000,-0.19471438229084015
1742693763.3620582,425500,-0.5661044120788574
1742693781.617276,426000,-0.2168131172657013
1742693832.1215265,427500,-0.28467699885368347
1742693884.0831497,429000,-0.8225871920585632
1742693936.094231,430500,-0.055808886885643005
1742693969.6881673,431500,-0.22662116587162018
1742694021.6959321,433000,-0.19276216626167297
1742694038.5229096,433500,-0.2812778353691101
1742694107.5018826,435500,-0.1123742088675499
1742694124.4130993,436000,-0.11771775037050247
1742694297.23267,441000,-0.13575033843517303
1742694330.8775308,442000,-0.4866558313369751
1742694349.0609908,442500,-0.5317927002906799
1742694366.0207613,443000,-0.3296658396720886
1742694382.838372,443500,-0.42060959339141846
1742694417.9426143,444500,-0.24871067702770233
1742694451.588833,445500,-0.2547867000102997
1742694486.681146,446500,0.014116267673671246
1742694537.2412388,448000,-0.8262190222740173
1742694572.417801,449000,-0.17204344272613525
1742694589.130076,449500,-0.43896836042404175
1742694641.172764,451000,-0.3019203543663025
1742694658.0017662,451500,-0.5728189945220947
1742694691.5299275,452500,-0.2678777277469635
1742694726.7235074,453500,-0.4922090768814087
1742694743.5352688,454000,-0.835391104221344
1742694760.440198,454500,-0.4796462953090668
1742694795.4678886,455500,-0.5548908710479736
1742694812.2502785,456000,-0.5853795409202576
1742694864.3052173,457500,-0.4754733145236969
1742694932.8596747,459500,-0.4312050938606262
1742694949.6946685,460000,-0.5037529468536377
1742694984.7747657,461000,-0.26463475823402405
1742695018.4180312,462000,-0.46052712202072144
1742695087.0733423,464000,-0.2722855508327484
1742695103.8837254,464500,-0.6028919219970703
1742695122.2503629,465000,-0.15314313769340515
1742695139.0355823,465500,-0.6838635206222534
1742695155.8912632,466000,-0.19325405359268188
1742695172.6205187,466500,-0.7194573879241943
1742695190.8886638,467000,-0.0029633447993546724
1742695224.591522,468000,-0.6143168807029724
1742695293.1184125,470000,-0.7672317028045654
1742695326.7820554,471000,-0.14815202355384827
1742695344.9216013,471500,-0.5079398155212402
1742695395.4496977,473000,-0.1936621069908142
1742695464.1945724,475000,-0.2565385401248932
1742695516.2094827,476500,-0.5206688642501831
1742695551.362818,477500,-0.2298809289932251
1742695568.1507654,478000,-0.20789040625095367
1742695584.9622445,478500,-0.4901045858860016
1742695653.8823612,480500,-0.46943187713623047
1742695689.0604117,481500,-0.15709035098552704
1742695705.8343403,482000,-0.27275243401527405
1742695722.748436,482500,-0.4236375689506531
1742695739.5218966,483000,-0.5761293172836304
1742695774.6917243,484000,-0.6722299456596375
1742695791.520659,484500,-0.2500866651535034
1742695843.473514,486000,-0.8552367091178894
1742695928.8508363,488500,-0.8497378826141357
1742695963.8945947,489500,-0.09415294975042343
1742695980.6581223,490000,-0.25175005197525024
1742696014.5193708,491000,-0.282687783241272
1742696031.2865117,491500,-0.20064009726047516
1742696099.9661615,493500,-0.3138124346733093
1742696135.1137233,494500,-0.49790263175964355
1742696151.8743317,495000,-0.46051838994026184
1742696168.7104895,495500,-1.3115285634994507
1742696203.700257,496500,-0.6132408976554871
1742696237.2958481,497500,-0.18706029653549194
1742696255.4127874,498000,-0.27426424622535706
1742696272.1906404,498500,-0.49876248836517334
1742696305.8086605,499500,-0.8060461282730103
1742696324.203464,500000,-0.40436363220214844
1742696357.8851004,501000,-0.3760450482368469
1742696374.6790442,501500,-0.562111496925354
1742696392.9815738,502000,-0.5427939891815186
1742696409.8120747,502500,-0.5627191662788391
1742696426.5883615,503000,-0.5127878189086914
1742696443.4296098,503500,-0.4141250252723694
1742696530.6324208,506000,-0.3466859757900238
1742696564.4161713,507000,-0.7177473902702332
1742696599.5068324,508000,-0.4096050262451172
1742696616.2988932,508500,-0.4332183003425598
1742696633.2322507,509000,-0.7280979156494141
1742696718.9736867,511500,-0.9114714860916138
1742696787.9765382,513500,0.1286933571100235
1742696823.0050237,514500,-0.11440932750701904
1742696839.8805182,515000,-0.29798728227615356
1742696942.1590724,518000,-0.22184032201766968
1742696960.430427,518500,-0.11032931506633759
1742696977.2120552,519000,-0.4976985454559326
1742696994.0536397,519500,-0.4367046356201172
1742697010.9568217,520000,0.04059324413537979
1742697079.701642,522000,-0.18922001123428345
1742697114.7216518,523000,-0.8687293529510498
1742697131.5986042,523500,-0.04343018680810928
1742697235.600265,526500,-0.3881371319293976
1742697252.3041396,527000,-0.6096368432044983
1742697304.4330592,528500,-0.6260665059089661
1742697338.258016,529500,0.02211809530854225
1742697355.060295,530000,-0.20839671790599823
1742697373.3565338,530500,-0.21126089990139008
1742697407.068523,531500,-0.3561694025993347
1742697459.1427264,533000,-0.3532642424106598
1742697476.1410272,533500,-0.15342237055301666
1742697492.9969692,534000,-0.1026843786239624
1742697528.0955951,535000,-0.11261829733848572
1742697545.1364133,535500,-0.002811504527926445
1742697561.9990323,536000,-0.21351604163646698
1742697578.836386,536500,-0.2614422142505646
1742697597.213246,537000,-0.6877606511116028
1742697614.1097195,537500,-0.5699039697647095
1742697666.1326065,539000,-0.04966644197702408
1742697682.9804444,539500,-0.07087533921003342
1742697716.8196805,540500,-0.12188492715358734
1742697735.1953497,541000,-0.1760559380054474
1742697752.1347024,541500,-0.20646832883358002
1742697804.2164023,543000,-0.059671200811862946
1742697821.07844,543500,-0.08280166238546371
1742697837.8632119,544000,-0.21510949730873108
1742697906.841994,546000,-0.2267337292432785
1742697923.6642852,546500,-0.45680636167526245
1742697941.9409983,547000,-1.138941764831543
1742698027.407177,549500,-0.03540383279323578
1742698061.045282,550500,-0.41822901368141174
1742698096.1077743,551500,-0.563265860080719
1742698112.9699786,552000,-0.33897894620895386
1742698129.7597637,552500,-0.13252319395542145
1742698181.8212306,554000,-0.4785703122615814
1742698198.6649246,554500,-0.21464163064956665
1742698215.4822028,555000,-1.0083829164505005
1742698233.749898,555500,0.0258871428668499
1742698250.5887685,556000,0.12149594724178314
1742698267.3601174,556500,-0.6827623248100281
1742698284.1810586,557000,-0.48001381754875183
1742698302.5681436,557500,-0.027697430923581123
1742698336.312088,558500,-0.17034371197223663
1742698388.1588047,560000,-0.047564879059791565
1742698421.8755322,561000,-0.29281938076019287
1742698440.183458,561500,0.0508883036673069
1742698490.744075,563000,-0.05684221163392067
1742698508.974495,563500,-0.12258478254079819
1742698542.6425638,564500,-0.2802594006061554
1742698559.5523248,565000,-0.11282718181610107
1742698577.8419926,565500,-0.30208298563957214
1742698594.5857913,566000,0.014173634350299835
1742698611.4817982,566500,-0.4626343250274658
1742698646.6703475,567500,-0.3092903792858124
1742698663.5307164,568000,-0.12842044234275818
1742698680.3160179,568500,0.03033352643251419
1742698732.3789215,570000,-0.10352754592895508
1742698784.3115332,571500,-0.07317756861448288
1742698834.916273,573000,-0.7290105223655701
1742698853.223408,573500,-0.46250632405281067
1742698886.8177767,574500,-0.16918373107910156
1742698903.6286688,575000,-0.03456862270832062
1742698922.001102,575500,-0.37631478905677795
1742698938.7799687,576000,0.017324773594737053
1742698955.6406002,576500,-0.24076640605926514
1742698972.5412645,577000,0.102025605738163
1742699007.7300546,578000,-0.30655375123023987
1742699093.2939842,580500,0.029836084693670273
1742699126.991587,581500,-0.2351856827735901
1742699162.2799864,582500,-0.15583227574825287
1742699196.0736804,583500,-0.35228314995765686
1742699214.4271553,584000,-0.13507333397865295
1742699316.9208162,587000,-0.13132792711257935
1742699333.6570065,587500,-0.35689958930015564
1742699368.9288259,588500,-0.27035143971443176
1742699385.788642,589000,-0.37510183453559875
1742699402.617699,589500,-0.3138720393180847
1742699471.5635586,591500,-0.10280227661132812
1742699506.9143412,592500,-0.20395022630691528
1742699540.6786091,593500,-0.03788650780916214
1742699575.9263217,594500,-0.31831714510917664
1742699592.765812,595000,-0.5227212905883789
1742699609.593204,595500,0.0024962497409433126
1742699661.6337247,597000,-0.6323482990264893
1742699678.4329789,597500,-0.058540523052215576
1742699695.395937,598000,-0.005415938328951597
1742699730.657648,599000,0.02962847426533699
1742699747.4784162,599500,-0.2720649242401123
1742699799.3733792,601000,-0.13387718796730042
1742699816.2409186,601500,-0.3452870547771454
1742699868.340771,603000,-0.2997863292694092
1742699885.22646,603500,-0.2004520148038864
1742699902.0473897,604000,-0.2614523768424988
1742699937.2531686,605000,-0.03221280127763748
1742700006.005897,607000,-0.5617506504058838
1742700022.919993,607500,-0.07162067294120789
1742700039.8034306,608000,-0.08086271584033966
1742700075.0203118,609000,-0.1619303673505783
1742700091.9099593,609500,-0.09854447096586227
1742700177.7111778,612000,-0.14325785636901855
1742700212.9366915,613000,-0.24186675250530243
1742700264.898787,614500,-0.05838562920689583
1742700281.7731307,615000,-0.10364029556512833
1742700333.8141294,616500,-0.29076284170150757
1742700350.64188,617000,-0.6649879813194275
1742700436.5223598,619500,-0.20165309309959412
1742700470.1868284,620500,-0.6387891173362732
1742700488.5016935,621000,-0.30462053418159485
1742700505.315619,621500,0.007120808586478233
1742700522.0775895,622000,-0.6418221592903137
1742700538.8416588,622500,-0.3375065326690674
1742700557.1859381,623000,-0.19155606627464294
1742700574.024258,623500,-0.009224193170666695
1742700625.8690572,625000,-0.10067903995513916
