Wall time,Step,Value
1742659164.992805,33000,-1.9478617906570435
1742659181.965761,33500,-1.2146809101104736
1742659198.875953,34000,-2.130743980407715
1742659215.651145,34500,-2.4777162075042725
1742659233.8611033,35000,-1.7819766998291016
1742659250.6771884,35500,-2.948052406311035
1742659267.5088074,36000,-1.6508747339248657
1742659284.3478093,36500,-1.4529534578323364
1742659302.9155877,37000,-2.0358500480651855
1742659320.1440935,37500,-2.003262519836426
1742659336.9979703,38000,-1.6195944547653198
1742659353.9115052,38500,-1.064530372619629
1742659371.9218674,39000,-3.6915407180786133
1742659388.7421374,39500,-2.2287282943725586
1742659405.539353,40000,-1.528111219406128
1742659422.4590342,40500,-2.5894343852996826
1742659440.6219335,41000,-1.9076669216156006
1742659457.4188807,41500,-1.413590431213379
1742659474.28677,42000,-3.0294952392578125
1742659491.0924847,42500,-2.0190584659576416
1742659507.9050763,43000,-2.536978006362915
1742659525.9434354,43500,-1.6996630430221558
1742659542.8264537,44000,-1.3216450214385986
1742659559.7191083,44500,-1.961766242980957
1742659576.606287,45000,-2.184799909591675
1742659594.8843749,45500,-0.6120725870132446
1742659611.6890676,46000,-1.527696967124939
1742659628.5191185,46500,-1.3764405250549316
1742659645.319149,47000,-4.229026794433594
1742659663.5433347,47500,-1.211085319519043
1742659680.485029,48000,-1.587330937385559
1742659698.2595842,48500,-0.887315571308136
1742659715.677966,49000,-2.1586599349975586
1742659734.5202951,49500,-2.0772061347961426
1742659751.517733,50000,-1.112185001373291
1742659768.71611,50500,-2.438037872314453
1742659786.5364594,51000,-2.3479084968566895
1742659805.9180162,51500,-2.0759987831115723
1742659823.0678322,52000,-1.7519731521606445
1742659840.5680318,52500,-1.0780142545700073
1742659857.9184039,53000,-1.2539100646972656
1742659876.5883832,53500,-1.9080675840377808
1742659893.9197316,54000,-2.873479127883911
1742659911.0760756,54500,-3.642974376678467
1742659927.9572675,55000,-2.35054874420166
1742659945.8740237,55500,-1.556972861289978
1742659962.574131,56000,-1.1129118204116821
1742659979.1532032,56500,-1.2295277118682861
1742659995.820778,57000,-1.4194380044937134
1742660013.7430055,57500,-2.4870359897613525
1742660030.6420524,58000,-1.820310115814209
1742660047.5470521,58500,-1.8598390817642212
1742660064.5259132,59000,-2.7776002883911133
1742660082.8241804,59500,-2.1838576793670654
1742660099.547425,60000,-2.1059350967407227
1742660116.1926906,60500,-3.8689329624176025
1742660132.8362098,61000,-1.3126051425933838
1742660150.7233229,61500,-2.438716173171997
1742660167.3622139,62000,-1.21611750125885
1742660184.036895,62500,-2.0664167404174805
1742660200.6184802,63000,-2.8687641620635986
1742660218.5859747,63500,-1.3411638736724854
1742660235.1759703,64000,-0.24683566391468048
1742660251.785985,64500,-0.9078290462493896
1742660268.3473344,65000,-2.3826093673706055
1742660285.0021222,65500,-1.7853014469146729
1742660302.8854654,66000,-1.1994547843933105
1742660319.537438,66500,-0.9625279903411865
1742660336.157332,67000,-1.8543168306350708
1742660352.8585682,67500,-1.7166085243225098
1742660370.7516017,68000,-1.255240797996521
1742660387.400397,68500,-1.843845009803772
1742660404.0060124,69000,-1.7169045209884644
1742660420.6068623,69500,-1.461174726486206
1742660438.4693418,70000,-1.2621493339538574
1742660455.1529076,70500,-1.0961112976074219
1742660471.7886083,71000,-2.065004587173462
1742660488.4597633,71500,-1.826104998588562
1742660506.3815753,72000,-2.1730973720550537
1742660523.032757,72500,-1.2702840566635132
1742660539.6216934,73000,-2.2309367656707764
1742660556.240421,73500,-0.9041115641593933
1742660574.2341573,74000,-1.1770862340927124
1742660590.8880386,74500,-1.2092608213424683
1742660607.5273705,75000,-1.173136591911316
1742660624.188151,75500,-1.862955927848816
1742660642.1250136,76000,-1.5916681289672852
1742660658.8810406,76500,-1.374057650566101
1742660675.5142968,77000,-1.8337322473526
1742660692.131882,77500,-5.641774654388428
1742660710.1677945,78000,-1.3685433864593506
1742660726.7983932,78500,-1.0710093975067139
1742660743.5205562,79000,-1.6667081117630005
1742660760.2167299,79500,-0.8374726176261902
1742660778.1050553,80000,-0.7437171339988708
1742660794.752975,80500,-1.370301604270935
1742660811.3825674,81000,-0.9646950364112854
1742660828.0243125,81500,-1.9470902681350708
1742660845.908409,82000,-1.9388067722320557
1742660862.6113431,82500,-2.10149884223938
1742660879.2862768,83000,-1.3200969696044922
1742660895.9347231,83500,-0.5976197719573975
1742660913.8784811,84000,-0.8106020092964172
1742660930.496666,84500,-0.7280279994010925
1742660947.1414845,85000,-1.1811625957489014
1742660963.8223884,85500,-1.684272289276123
1742660980.5260954,86000,-1.5357892513275146
1742660998.39121,86500,-1.3754565715789795
1742661015.0826206,87000,-0.7092030048370361
1742661031.7388601,87500,-0.2501346468925476
1742661048.379058,88000,-1.8760631084442139
1742661066.302211,88500,-1.783380150794983
1742661082.945035,89000,-2.6768791675567627
1742661099.5530467,89500,-2.11092472076416
1742661116.2775247,90000,-0.49330079555511475
1742661134.2334414,90500,-1.5748155117034912
1742661150.9211087,91000,-1.4881634712219238
1742661167.9588091,91500,-0.9253084063529968
1742661184.8421953,92000,-1.052984356880188
1742661202.7778668,92500,-1.3478796482086182
1742661219.4285092,93000,-0.41514286398887634
1742661236.0892584,93500,-3.0256400108337402
1742661252.7982426,94000,-0.383903443813324
1742661270.7053754,94500,-0.6942669153213501
1742661287.3239524,95000,-1.9330989122390747
1742661303.943993,95500,-1.7953245639801025
1742661320.5945294,96000,-1.4113715887069702
1742661338.5435438,96500,-0.9524704813957214
1742661355.2339714,97000,-2.7712175846099854
1742661371.9510703,97500,-1.2239224910736084
1742661388.6124396,98000,-1.0797001123428345
1742661406.5781097,98500,-1.6009589433670044
1742661423.2805576,99000,-0.1325845867395401
1742661439.994574,99500,-1.0633190870285034
1742661456.7244618,100000,-0.9793528914451599
1742661474.7174408,100500,-0.7004939317703247
1742661491.3864841,101000,-1.21556556224823
1742661507.9962087,101500,-1.4917930364608765
1742661524.6404753,102000,-2.3694934844970703
1742661542.5862174,102500,-3.3843209743499756
1742661559.1962936,103000,-2.0889792442321777
1742661576.1332605,103500,-0.8474628925323486
1742661592.787793,104000,-1.3509358167648315
1742661611.1353576,104500,-1.0069148540496826
1742661627.9205344,105000,-1.1280765533447266
1742661644.5760117,105500,-2.4076242446899414
1742661661.1829965,106000,-3.1358704566955566
1742661679.0330503,106500,-4.236512660980225
1742661695.6402142,107000,-1.26939058303833
1742661712.2942214,107500,-1.161988615989685
1742661728.97353,108000,-0.9041059017181396
1742661745.5578372,108500,-1.669503092765808
1742661763.493778,109000,-1.244459629058838
1742661780.0838904,109500,-2.5233402252197266
1742661796.6987538,110000,-0.7624521851539612
1742661813.3227148,110500,-0.7771446108818054
1742661831.2631798,111000,-0.8733197450637817
1742661847.944317,111500,-0.8177598714828491
1742661864.5794444,112000,-0.6110607981681824
1742661881.1931744,112500,-1.0940874814987183
1742661899.1435635,113000,-0.7546190023422241
1742661916.3462825,113500,-1.721792221069336
1742661933.1603901,114000,-0.8838943243026733
1742661949.8197694,114500,-2.0864601135253906
1742661967.8877082,115000,-1.069535255432129
1742661984.4945176,115500,-0.6314951181411743
1742662001.1730402,116000,-1.6232633590698242
1742662017.7843752,116500,-1.7441705465316772
1742662035.8144464,117000,-1.2985153198242188
1742662052.4639604,117500,-1.3358789682388306
1742662069.0839438,118000,-4.442564487457275
1742662085.6788435,118500,-2.0093066692352295
1742662103.662486,119000,-1.0492844581604004
1742662120.3046768,119500,-0.9816447496414185
1742662136.951637,120000,-0.3134951889514923
1742662153.6521275,120500,-1.6079314947128296
1742662171.6249952,121000,-0.5242851376533508
1742662188.2711122,121500,-0.7020617127418518
1742662205.0279658,122000,-1.4521445035934448
1742662221.7130044,122500,-0.10354363173246384
1742662239.7502773,123000,-0.6438980102539062
1742662256.3641958,123500,-1.5759055614471436
1742662272.9913394,124000,-1.5337759256362915
1742662289.605013,124500,-1.7471694946289062
1742662307.5975773,125000,-1.0406122207641602
1742662324.253903,125500,-0.8299738168716431
1742662340.9446428,126000,-1.7772833108901978
1742662357.6255136,126500,-0.1022341176867485
1742662375.655669,127000,0.02130095474421978
1742662392.2579908,127500,-0.9254490733146667
1742662408.9015665,128000,-1.1889214515686035
1742662425.5635483,128500,-1.4704091548919678
1742662442.1950862,129000,-1.4461033344268799
1742662460.0863924,129500,-1.0384129285812378
1742662476.774225,130000,-0.968322217464447
1742662493.399329,130500,-0.7788524031639099
1742662510.0402226,131000,-1.272129774093628
1742662527.972519,131500,-1.5289393663406372
1742662544.6406014,132000,-1.6803843975067139
1742662561.2924252,132500,-1.6111805438995361
1742662577.9956627,133000,-1.0778963565826416
1742662596.018299,133500,-1.9012080430984497
1742662612.7060943,134000,-0.9513760209083557
1742662629.4747376,134500,-0.21616123616695404
1742662646.115468,135000,-1.8404685258865356
1742662664.306544,135500,-0.19216275215148926
